age,year,value,sex,type
28,1995,464997,Female,pop
29,1995,470939,Female,pop
30,1995,477510,Female,pop
31,1995,475201,Female,pop
32,1995,467653,Female,pop
33,1995,456966,Female,pop
34,1995,446250,Female,pop
35,1995,428011,Female,pop
36,1995,420710,Female,pop
37,1995,413429,Female,pop
38,1995,400997,Female,pop
39,1995,387629,Female,pop
40,1995,377065,Female,pop
41,1995,381109,Female,pop
42,1995,378026,Female,pop
43,1995,372868,Female,pop
44,1995,377776,Female,pop
45,1995,389232,Female,pop
46,1995,401454,Female,pop
47,1995,429480,Female,pop
48,1995,460339,Female,pop
49,1995,366996,Female,pop
50,1995,360933,Female,pop
51,1995,359343,Female,pop
52,1995,343784,Female,pop
53,1995,313963,Female,pop
54,1995,293575,Female,pop
55,1995,307551,Female,pop
56,1995,310596,Female,pop
57,1995,307569,Female,pop
58,1995,301298,Female,pop
59,1995,296493,Female,pop
60,1995,289077,Female,pop
61,1995,281294,Female,pop
62,1995,281734,Female,pop
63,1995,287502,Female,pop
64,1995,293235,Female,pop
65,1995,291767,Female,pop
66,1995,284817,Female,pop
67,1995,278417,Female,pop
68,1995,279618,Female,pop
69,1995,280533,Female,pop
70,1995,276064,Female,pop
71,1995,274306,Female,pop
72,1995,272456,Female,pop
73,1995,279610,Female,pop
74,1995,287069,Female,pop
75,1995,287851,Female,pop
76,1995,196346,Female,pop
77,1995,178526,Female,pop
78,1995,190109,Female,pop
79,1995,195147,Female,pop
80,1995,198282,Female,pop
81,1995,188381,Female,pop
82,1995,172357,Female,pop
83,1995,156766,Female,pop
84,1995,142361,Female,pop
85,1995,129583,Female,pop
86,1995,115816,Female,pop
87,1995,101479,Female,pop
88,1995,85677,Female,pop
89,1995,71572,Female,pop
90,1995,60107,Female,pop
91,1995,48226,Female,pop
92,1995,38385,Female,pop
93,1995,29271,Female,pop
94,1995,21463,Female,pop
95,1995,15790,Female,pop
96,1995,10944,Female,pop
97,1995,7437,Female,pop
98,1995,4843,Female,pop
99,1995,3192,Female,pop
100,1995,2089,Female,pop
101,1995,1292,Female,pop
102,1995,742,Female,pop
103,1995,460,Female,pop
104,1995,230,Female,pop
0,1996,349698,Female,pop
1,1996,355657,Female,pop
2,1996,366616,Female,pop
3,1996,368363,Female,pop
4,1996,381302,Female,pop
5,1996,386044,Female,pop
6,1996,378603,Female,pop
7,1996,376163,Female,pop
8,1996,380641,Female,pop
9,1996,372134,Female,pop
10,1996,366877,Female,pop
11,1996,367083,Female,pop
12,1996,353241,Female,pop
13,1996,353044,Female,pop
14,1996,353151,Female,pop
15,1996,360894,Female,pop
16,1996,362689,Female,pop
17,1996,348673,Female,pop
18,1996,321084,Female,pop
19,1996,322890,Female,pop
20,1996,337058,Female,pop
21,1996,351006,Female,pop
22,1996,365758,Female,pop
23,1996,391899,Female,pop
24,1996,416930,Female,pop
25,1996,436614,Female,pop
26,1996,433515,Female,pop
27,1996,449758,Female,pop
28,1996,455336,Female,pop
29,1996,466349,Female,pop
30,1996,471625,Female,pop
31,1996,477627,Female,pop
32,1996,475385,Female,pop
33,1996,467757,Female,pop
34,1996,456830,Female,pop
35,1996,445538,Female,pop
36,1996,427973,Female,pop
37,1996,420317,Female,pop
38,1996,413499,Female,pop
39,1996,401199,Female,pop
40,1996,387668,Female,pop
41,1996,377202,Female,pop
42,1996,380942,Female,pop
43,1996,377658,Female,pop
44,1996,372820,Female,pop
45,1996,377155,Female,pop
46,1996,388744,Female,pop
47,1996,400718,Female,pop
48,1996,428901,Female,pop
49,1996,458644,Female,pop
50,1996,366864,Female,pop
51,1996,360433,Female,pop
52,1996,358028,Female,pop
53,1996,342834,Female,pop
54,1996,312708,Female,pop
55,1996,292980,Female,pop
56,1996,306622,Female,pop
57,1996,309193,Female,pop
58,1996,305971,Female,pop
59,1996,299602,Female,pop
60,1996,294692,Female,pop
61,1996,287296,Female,pop
62,1996,279098,Female,pop
63,1996,279539,Female,pop
64,1996,284888,Female,pop
65,1996,289794,Female,pop
66,1996,287936,Female,pop
67,1996,280699,Female,pop
68,1996,273708,Female,pop
69,1996,274613,Female,pop
70,1996,274882,Female,pop
71,1996,269790,Female,pop
72,1996,267698,Female,pop
73,1996,264983,Female,pop
74,1996,271237,Female,pop
75,1996,277816,Female,pop
76,1996,276519,Female,pop
77,1996,189321,Female,pop
78,1996,170221,Female,pop
79,1996,180539,Female,pop
80,1996,184006,Female,pop
81,1996,185783,Female,pop
82,1996,175518,Female,pop
83,1996,159209,Female,pop
84,1996,143319,Female,pop
85,1996,129034,Female,pop
86,1996,115903,Female,pop
87,1996,102484,Female,pop
88,1996,88600,Female,pop
89,1996,73413,Female,pop
90,1996,61077,Female,pop
91,1996,49696,Female,pop
92,1996,39132,Female,pop
93,1996,30587,Female,pop
94,1996,22578,Female,pop
95,1996,16100,Female,pop
96,1996,11564,Female,pop
97,1996,7839,Female,pop
98,1996,5210,Female,pop
99,1996,3305,Female,pop
100,1996,2035,Female,pop
101,1996,1300,Female,pop
102,1996,787,Female,pop
103,1996,448,Female,pop
104,1996,250,Female,pop
0,1997,357310,Female,pop
1,1997,349698,Female,pop
2,1997,355145,Female,pop
3,1997,366026,Female,pop
4,1997,368293,Female,pop
5,1997,380846,Female,pop
6,1997,386064,Female,pop
7,1997,378634,Female,pop
8,1997,376152,Female,pop
9,1997,380682,Female,pop
10,1997,372111,Female,pop
11,1997,367152,Female,pop
12,1997,367350,Female,pop
13,1997,353734,Female,pop
14,1997,352936,Female,pop
15,1997,353780,Female,pop
16,1997,361379,Female,pop
17,1997,363145,Female,pop
18,1997,346538,Female,pop
19,1997,327446,Female,pop
20,1997,323954,Female,pop
21,1997,339619,Female,pop
22,1997,353664,Female,pop
23,1997,368381,Female,pop
24,1997,394059,Female,pop
25,1997,419340,Female,pop
26,1997,438431,Female,pop
27,1997,435513,Female,pop
28,1997,451084,Female,pop
29,1997,456932,Female,pop
30,1997,467840,Female,pop
31,1997,472447,Female,pop
32,1997,478050,Female,pop
33,1997,475491,Female,pop
34,1997,467812,Female,pop
35,1997,456272,Female,pop
36,1997,445657,Female,pop
37,1997,427677,Female,pop
38,1997,420078,Female,pop
39,1997,413691,Female,pop
40,1997,401027,Female,pop
41,1997,387636,Female,pop
42,1997,377190,Female,pop
43,1997,380780,Female,pop
44,1997,377441,Female,pop
45,1997,372481,Female,pop
46,1997,376668,Female,pop
47,1997,387892,Female,pop
48,1997,399928,Female,pop
49,1997,428205,Female,pop
50,1997,456685,Female,pop
51,1997,366451,Female,pop
52,1997,359781,Female,pop
53,1997,356718,Female,pop
54,1997,341739,Female,pop
55,1997,311505,Female,pop
56,1997,292621,Female,pop
57,1997,305218,Female,pop
58,1997,307430,Female,pop
59,1997,304239,Female,pop
60,1997,297941,Female,pop
61,1997,292657,Female,pop
62,1997,285011,Female,pop
63,1997,276823,Female,pop
64,1997,277236,Female,pop
65,1997,281669,Female,pop
66,1997,286105,Female,pop
67,1997,283804,Female,pop
68,1997,276503,Female,pop
69,1997,268736,Female,pop
70,1997,269151,Female,pop
71,1997,268825,Female,pop
72,1997,263324,Female,pop
73,1997,260459,Female,pop
74,1997,257102,Female,pop
75,1997,262506,Female,pop
76,1997,268138,Female,pop
77,1997,264634,Female,pop
78,1997,182019,Female,pop
79,1997,161574,Female,pop
80,1997,170355,Female,pop
81,1997,172508,Female,pop
82,1997,173066,Female,pop
83,1997,161847,Female,pop
84,1997,145782,Female,pop
85,1997,129905,Female,pop
86,1997,115596,Female,pop
87,1997,102444,Female,pop
88,1997,89500,Female,pop
89,1997,76034,Female,pop
90,1997,63090,Female,pop
91,1997,50708,Female,pop
92,1997,40153,Female,pop
93,1997,30946,Female,pop
94,1997,23661,Female,pop
95,1997,17086,Female,pop
96,1997,11843,Female,pop
97,1997,8259,Female,pop
98,1997,5469,Female,pop
99,1997,3478,Female,pop
100,1997,2124,Female,pop
101,1997,1296,Female,pop
102,1997,803,Female,pop
103,1997,452,Female,pop
104,1997,257,Female,pop
0,1998,347609,Female,pop
1,1998,356606,Female,pop
2,1998,350257,Female,pop
3,1998,354921,Female,pop
4,1998,365466,Female,pop
5,1998,368166,Female,pop
6,1998,381046,Female,pop
7,1998,385997,Female,pop
8,1998,378899,Female,pop
9,1998,376411,Female,pop
10,1998,380572,Female,pop
11,1998,372617,Female,pop
12,1998,367204,Female,pop
13,1998,368043,Female,pop
14,1998,354107,Female,pop
15,1998,353176,Female,pop
16,1998,354090,Female,pop
17,1998,361624,Female,pop
18,1998,359950,Female,pop
19,1998,351381,Female,pop
20,1998,330342,Female,pop
21,1998,327977,Female,pop
22,1998,343298,Female,pop
23,1998,356112,Female,pop
24,1998,370857,Female,pop
25,1998,396893,Female,pop
26,1998,422460,Female,pop
27,1998,440597,Female,pop
28,1998,437489,Female,pop
29,1998,452686,Female,pop
30,1998,458331,Female,pop
31,1998,468855,Female,pop
32,1998,472924,Female,pop
33,1998,478174,Female,pop
34,1998,475295,Female,pop
35,1998,467367,Female,pop
36,1998,456247,Female,pop
37,1998,445162,Female,pop
38,1998,427571,Female,pop
39,1998,420085,Female,pop
40,1998,413468,Female,pop
41,1998,400866,Female,pop
42,1998,387549,Female,pop
43,1998,377261,Female,pop
44,1998,380681,Female,pop
45,1998,376671,Female,pop
46,1998,372178,Female,pop
47,1998,375909,Female,pop
48,1998,387202,Female,pop
49,1998,399090,Female,pop
50,1998,427365,Female,pop
51,1998,454843,Female,pop
52,1998,366091,Female,pop
53,1998,358948,Female,pop
54,1998,354867,Female,pop
55,1998,340584,Female,pop
56,1998,310094,Female,pop
57,1998,291406,Female,pop
58,1998,303720,Female,pop
59,1998,305728,Female,pop
60,1998,302346,Female,pop
61,1998,296324,Female,pop
62,1998,290413,Female,pop
63,1998,282818,Female,pop
64,1998,274648,Female,pop
65,1998,274484,Female,pop
66,1998,278457,Female,pop
67,1998,282251,Female,pop
68,1998,279586,Female,pop
69,1998,271922,Female,pop
70,1998,263565,Female,pop
71,1998,263499,Female,pop
72,1998,262539,Female,pop
73,1998,256479,Female,pop
74,1998,252996,Female,pop
75,1998,249046,Female,pop
76,1998,253365,Female,pop
77,1998,258098,Female,pop
78,1998,252523,Female,pop
79,1998,174690,Female,pop
80,1998,152885,Female,pop
81,1998,160294,Female,pop
82,1998,160955,Female,pop
83,1998,160457,Female,pop
84,1998,148863,Female,pop
85,1998,133062,Female,pop
86,1998,117050,Female,pop
87,1998,103081,Female,pop
88,1998,89920,Female,pop
89,1998,77486,Female,pop
90,1998,66328,Female,pop
91,1998,52547,Female,pop
92,1998,41313,Female,pop
93,1998,32019,Female,pop
94,1998,24181,Female,pop
95,1998,18072,Female,pop
96,1998,12793,Female,pop
97,1998,8579,Female,pop
98,1998,5906,Female,pop
99,1998,3820,Female,pop
100,1998,2321,Female,pop
101,1998,1371,Female,pop
102,1998,829,Female,pop
103,1998,462,Female,pop
104,1998,274,Female,pop
0,1999,343268,Female,pop
1,1999,347991,Female,pop
2,1999,357035,Female,pop
3,1999,351429,Female,pop
4,1999,355258,Female,pop
5,1999,364964,Female,pop
6,1999,369005,Female,pop
7,1999,381209,Female,pop
8,1999,386498,Female,pop
9,1999,379824,Female,pop
10,1999,376787,Female,pop
11,1999,381388,Female,pop
12,1999,373255,Female,pop
13,1999,368176,Female,pop
14,1999,368708,Female,pop
15,1999,354562,Female,pop
16,1999,353452,Female,pop
17,1999,354535,Female,pop
18,1999,358817,Female,pop
19,1999,364809,Female,pop
20,1999,351207,Female,pop
21,1999,333160,Female,pop
22,1999,333080,Female,pop
23,1999,348204,Female,pop
24,1999,360927,Female,pop
25,1999,376146,Female,pop
26,1999,401765,Female,pop
27,1999,427116,Female,pop
28,1999,443757,Female,pop
29,1999,440390,Female,pop
30,1999,455427,Female,pop
31,1999,460367,Female,pop
32,1999,470525,Female,pop
33,1999,473973,Female,pop
34,1999,478592,Female,pop
35,1999,475486,Female,pop
36,1999,468165,Female,pop
37,1999,456245,Female,pop
38,1999,445314,Female,pop
39,1999,427922,Female,pop
40,1999,419872,Female,pop
41,1999,413747,Female,pop
42,1999,401067,Female,pop
43,1999,387747,Female,pop
44,1999,377886,Female,pop
45,1999,380599,Female,pop
46,1999,376543,Female,pop
47,1999,372013,Female,pop
48,1999,375407,Female,pop
49,1999,386669,Female,pop
50,1999,398235,Female,pop
51,1999,426429,Female,pop
52,1999,452710,Female,pop
53,1999,365490,Female,pop
54,1999,358469,Female,pop
55,1999,353466,Female,pop
56,1999,339442,Female,pop
57,1999,308737,Female,pop
58,1999,290349,Female,pop
59,1999,302133,Female,pop
60,1999,303959,Female,pop
61,1999,300591,Female,pop
62,1999,294257,Female,pop
63,1999,288179,Female,pop
64,1999,280608,Female,pop
65,1999,271933,Female,pop
66,1999,271675,Female,pop
67,1999,274917,Female,pop
68,1999,278239,Female,pop
69,1999,275007,Female,pop
70,1999,267001,Female,pop
71,1999,258084,Female,pop
72,1999,257395,Female,pop
73,1999,255578,Female,pop
74,1999,249020,Female,pop
75,1999,244980,Female,pop
76,1999,240205,Female,pop
77,1999,243760,Female,pop
78,1999,247295,Female,pop
79,1999,239387,Female,pop
80,1999,167051,Female,pop
81,1999,143712,Female,pop
82,1999,149418,Female,pop
83,1999,148650,Female,pop
84,1999,147019,Female,pop
85,1999,134869,Female,pop
86,1999,119628,Female,pop
87,1999,103670,Female,pop
88,1999,89969,Female,pop
89,1999,77353,Female,pop
90,1999,66018,Female,pop
91,1999,54957,Female,pop
92,1999,42517,Female,pop
93,1999,32642,Female,pop
94,1999,24683,Female,pop
95,1999,18178,Female,pop
96,1999,13212,Female,pop
97,1999,9116,Female,pop
98,1999,5875,Female,pop
99,1999,3940,Female,pop
100,1999,2419,Female,pop
101,1999,1419,Female,pop
102,1999,837,Female,pop
103,1999,466,Female,pop
104,1999,245,Female,pop
0,2000,332621,Female,pop
1,2000,342236,Female,pop
2,2000,347883,Female,pop
3,2000,356990,Female,pop
4,2000,352338,Female,pop
5,2000,354228,Female,pop
6,2000,364217,Female,pop
7,2000,368486,Female,pop
8,2000,380693,Female,pop
9,2000,386397,Female,pop
10,2000,379373,Female,pop
11,2000,376573,Female,pop
12,2000,380982,Female,pop
13,2000,373416,Female,pop
14,2000,367772,Female,pop
15,2000,367725,Female,pop
16,2000,354234,Female,pop
17,2000,352414,Female,pop
18,2000,348100,Female,pop
19,2000,360479,Female,pop
20,2000,367254,Female,pop
21,2000,353921,Female,pop
22,2000,337549,Female,pop
23,2000,338841,Female,pop
24,2000,352670,Female,pop
25,2000,367986,Female,pop
26,2000,382736,Female,pop
27,2000,407703,Female,pop
28,2000,433061,Female,pop
29,2000,447755,Female,pop
30,2000,444453,Female,pop
31,2000,458180,Female,pop
32,2000,463037,Female,pop
33,2000,472736,Female,pop
34,2000,475680,Female,pop
35,2000,479312,Female,pop
36,2000,476509,Female,pop
37,2000,468446,Female,pop
38,2000,456710,Female,pop
39,2000,446024,Female,pop
40,2000,428401,Female,pop
41,2000,420421,Female,pop
42,2000,414387,Female,pop
43,2000,401531,Female,pop
44,2000,388438,Female,pop
45,2000,378432,Female,pop
46,2000,380760,Female,pop
47,2000,376554,Female,pop
48,2000,372125,Female,pop
49,2000,375099,Female,pop
50,2000,386342,Female,pop
51,2000,397825,Female,pop
52,2000,425918,Female,pop
53,2000,451241,Female,pop
54,2000,365913,Female,pop
55,2000,357737,Female,pop
56,2000,351658,Female,pop
57,2000,338098,Female,pop
58,2000,307241,Female,pop
59,2000,289028,Female,pop
60,2000,300895,Female,pop
61,2000,302433,Female,pop
62,2000,298719,Female,pop
63,2000,292435,Female,pop
64,2000,286054,Female,pop
65,2000,278366,Female,pop
66,2000,269392,Female,pop
67,2000,268637,Female,pop
68,2000,271651,Female,pop
69,2000,274232,Female,pop
70,2000,270186,Female,pop
71,2000,261725,Female,pop
72,2000,252237,Female,pop
73,2000,251081,Female,pop
74,2000,248391,Female,pop
75,2000,241195,Female,pop
76,2000,236387,Female,pop
77,2000,230837,Female,pop
78,2000,233775,Female,pop
79,2000,235798,Female,pop
80,2000,225722,Female,pop
81,2000,158757,Female,pop
82,2000,134066,Female,pop
83,2000,138413,Female,pop
84,2000,136253,Female,pop
85,2000,133558,Female,pop
86,2000,121271,Female,pop
87,2000,106348,Female,pop
88,2000,90985,Female,pop
89,2000,77805,Female,pop
90,2000,66587,Female,pop
91,2000,54902,Female,pop
92,2000,44730,Female,pop
93,2000,33807,Female,pop
94,2000,25356,Female,pop
95,2000,18597,Female,pop
96,2000,13341,Female,pop
97,2000,9504,Female,pop
98,2000,6336,Female,pop
99,2000,3998,Female,pop
100,2000,2631,Female,pop
101,2000,1526,Female,pop
102,2000,836,Female,pop
103,2000,482,Female,pop
104,2000,258,Female,pop
0,2001,324219,Female,pop
1,2001,330909,Female,pop
2,2001,340590,Female,pop
3,2001,347071,Female,pop
4,2001,356106,Female,pop
5,2001,352946,Female,pop
6,2001,354436,Female,pop
7,2001,363989,Female,pop
8,2001,368838,Female,pop
9,2001,381163,Female,pop
10,2001,385964,Female,pop
11,2001,379738,Female,pop
12,2001,376352,Female,pop
13,2001,381282,Female,pop
14,2001,373396,Female,pop
15,2001,368665,Female,pop
16,2001,369740,Female,pop
17,2001,356551,Female,pop
18,2001,350912,Female,pop
19,2001,352705,Female,pop
20,2001,369242,Female,pop
21,2001,371277,Female,pop
22,2001,359230,Female,pop
23,2001,344491,Female,pop
24,2001,345593,Female,pop
25,2001,357524,Female,pop
26,2001,372191,Female,pop
27,2001,386802,Female,pop
28,2001,411401,Female,pop
29,2001,436287,Female,pop
30,2001,450321,Female,pop
31,2001,446395,Female,pop
32,2001,460038,Female,pop
33,2001,464613,Female,pop
34,2001,474120,Female,pop
35,2001,476154,Female,pop
36,2001,479485,Female,pop
37,2001,476076,Female,pop
38,2001,468290,Female,pop
39,2001,456720,Female,pop
40,2001,445137,Female,pop
41,2001,427816,Female,pop
42,2001,420004,Female,pop
43,2001,413943,Female,pop
44,2001,401097,Female,pop
45,2001,387634,Female,pop
46,2001,377685,Female,pop
47,2001,379929,Female,pop
48,2001,375598,Female,pop
49,2001,371345,Female,pop
50,2001,374125,Female,pop
51,2001,385345,Female,pop
52,2001,396480,Female,pop
53,2001,424596,Female,pop
54,2001,447625,Female,pop
55,2001,365035,Female,pop
56,2001,356736,Female,pop
57,2001,349997,Female,pop
58,2001,336447,Female,pop
59,2001,305414,Female,pop
60,2001,287717,Female,pop
61,2001,298822,Female,pop
62,2001,299836,Female,pop
63,2001,296174,Female,pop
64,2001,289981,Female,pop
65,2001,283306,Female,pop
66,2001,275401,Female,pop
67,2001,266132,Female,pop
68,2001,265695,Female,pop
69,2001,267718,Female,pop
70,2001,269635,Female,pop
71,2001,264955,Female,pop
72,2001,256243,Female,pop
73,2001,246193,Female,pop
74,2001,244455,Female,pop
75,2001,241104,Female,pop
76,2001,233476,Female,pop
77,2001,227778,Female,pop
78,2001,221789,Female,pop
79,2001,223737,Female,pop
80,2001,224557,Female,pop
81,2001,212119,Female,pop
82,2001,150866,Female,pop
83,2001,124475,Female,pop
84,2001,127404,Female,pop
85,2001,123949,Female,pop
86,2001,120725,Female,pop
87,2001,108260,Female,pop
88,2001,93759,Female,pop
89,2001,78954,Female,pop
90,2001,66963,Female,pop
91,2001,56050,Female,pop
92,2001,45286,Female,pop
93,2001,36137,Female,pop
94,2001,26682,Female,pop
95,2001,19547,Female,pop
96,2001,13864,Female,pop
97,2001,9730,Female,pop
98,2001,6652,Female,pop
99,2001,4412,Female,pop
100,2001,2709,Female,pop
101,2001,1703,Female,pop
102,2001,960,Female,pop
103,2001,479,Female,pop
104,2001,279,Female,pop
0,2002,323174,Female,pop
1,2002,325659,Female,pop
2,2002,332884,Female,pop
3,2002,342855,Female,pop
4,2002,349327,Female,pop
5,2002,357826,Female,pop
6,2002,354366,Female,pop
7,2002,355834,Female,pop
8,2002,365768,Female,pop
9,2002,370162,Female,pop
10,2002,383026,Female,pop
11,2002,387748,Female,pop
12,2002,380014,Female,pop
13,2002,376622,Female,pop
14,2002,381585,Female,pop
15,2002,373354,Female,pop
16,2002,368532,Female,pop
17,2002,369774,Female,pop
18,2002,357863,Female,pop
19,2002,355502,Female,pop
20,2002,359518,Female,pop
21,2002,376752,Female,pop
22,2002,380070,Female,pop
23,2002,367183,Female,pop
24,2002,351259,Female,pop
25,2002,349884,Female,pop
26,2002,361717,Female,pop
27,2002,375783,Female,pop
28,2002,389964,Female,pop
29,2002,413999,Female,pop
30,2002,438451,Female,pop
31,2002,452609,Female,pop
32,2002,448303,Female,pop
33,2002,461683,Female,pop
34,2002,466086,Female,pop
35,2002,475088,Female,pop
36,2002,477226,Female,pop
37,2002,480667,Female,pop
38,2002,477229,Female,pop
39,2002,468976,Female,pop
40,2002,457389,Female,pop
41,2002,445344,Female,pop
42,2002,428041,Female,pop
43,2002,420246,Female,pop
44,2002,413910,Female,pop
45,2002,400011,Female,pop
